	amazon_isbn	author	binding	description	img	isbn	page_count	percent_off	price	rating	rating_count	title	url	price_i	rating_i	rating_count_i	new_score
9	0553380958	Neal Stephenson	Paperback	One of Time’s 100 best English-language novels • A mind-altering romp through a future America so bizarre, so outrageous, you’ll recognize it immediately Only once in a great while does a writer come along who defies comparison—a writer so original he redefines the way we look at the world. Neal Stephenson is such a writer and Snow Crash is such a novel, weaving virtual reality, Sumerian myth, and just about everything in between with a cool, hip cybersensibility to bring us the gigathriller of the information age.  In reality, Hiro Protagonist delivers pizza for Uncle Enzo’s CosoNostra Pizza Inc., but in the Metaverse he’s a warrior prince. Plunging headlong into the enigma of a new computer virus that’s striking down hackers everywhere, he races along the neon-lit streets on a search-and-destroy mission for the shadowy virtual villain threatening to bring about infocalypse.Praise for Snow Crash“[Snow Crash is] a cross between Neuromancer and Thomas Pynchon’s Vineland. This is no mere hyperbole.”—The San Francisco Bay Guardian “Fast-forward free-style mall mythology for the twenty-first century.”—William Gibson “Brilliantly realized . . . Stephenson turns out to be an engaging guide to an onrushing tomorrow.”—The New York Times Book Review	https://images-na.ssl-images-amazon.com/images/I/51nbYwWXNuL.jpg	9780553380958	440	36	1087	4.03	210500	Snow Crash	https://www.amazon.com/Snow-Crash-Neal-Stephenson/dp/0553380958?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0553380958	76.52	51.5	100.0	228.02
16	0060833459	Peter F. Drucker	Paperback	"What makes an effective executive?The measure of the executive, Peter F. Drucker reminds us, is the ability to ""get the right things done."" This usually involves doing what other people have overlooked as well as avoiding what is unproductive. Intelligence, imagination, and knowledge may all be wasted in an executive job without the acquired habits of mind that mold them into results.Drucker identifies five practices essential to business effectiveness that can, and must, be learned:  Managing time  Choosing what to contribute to the organization  Knowing where and how to mobilize strength for best effect  Setting the right priorities  Knitting all of them together with effective decision-making Ranging widely through the annals of business and government, Peter F. Drucker demonstrates the distinctive skill of the executive and offers fresh insights into old and seemingly obvious business situations."	https://images-na.ssl-images-amazon.com/images/I/51Ebr46zn0L.jpg	9780060833459	210	28	1223	4.07	23400	The Effective Executive	https://www.amazon.com/Effective-Executive-Definitive-Harperbusiness-Essentials/dp/0060833459?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0060833459	71.08	53.5	100.0	224.58
10	1853260088	Herman Melville	Paperback	With an Introduction and Notes by David Herd. Lecturer in English and American Literature at the University of Kent at Canterbury Moby-Dick is the story of Captain Ahab's quest to avenge the whale that 'reaped' his leg. The quest is an obsession and the novel is a diabolical study of how a man becomes a fanatic. But it is also a hymn to democracy. Bent as the crew is on Ahab s appalling crusade, it is equally the image of a co-operative community at work: all hands dependent on all hands, each individual responsible for the security of each. Among the crew is Ishmael, the novel's narrator, ordinary sailor, and extraordinary reader. Digressive, allusive, vulgar, transcendent, the story Ishmael tells is above all an education: in the practice of whaling, in the art of writing.	https://images-na.ssl-images-amazon.com/images/I/41d8c5LhjtL.jpg	9781853260087	544		399	3.49	438600	Moby Dick	https://www.amazon.com/Moby-Wordsworth-Classics-Herman-Melville/dp/1853260088?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1853260088	100.0	24.5	100.0	224.5
1	9780226458120	Thomas S. Kuhn	Paperback	A good book may have the power to change the way we see the world, but a great book actually becomes part of our daily consciousness, pervading our thinking to the point that we take it for granted, and we forget how provocative and challenging its ideas once were—and still are. The Structure of Scientific Revolutions is that kind of book. When it was first published in 1962, it was a landmark event in the history and philosophy of science. Fifty years later, it still has many lessons to teach. With The Structure of Scientific Revolutions, Kuhn challenged long-standing linear notions of scientific progress, arguing that transformative ideas don’t arise from the day-to-day, gradual process of experimentation and data accumulation but that the revolutions in science, those breakthrough moments that disrupt accepted thinking and offer unanticipated ideas, occur outside of “normal science,” as he called it. Though Kuhn was writing when physics ruled the sciences, his ideas on how scientific revolutions bring order to the anomalies that amass over time in research experiments are still instructive in our biotech age. This new edition of Kuhn’s essential work in the history of science includes an insightful introduction by Ian Hacking, which clarifies terms popularized by Kuhn, including paradigm and incommensurability, and applies Kuhn’s ideas to the science of today. Usefully keyed to the separate sections of the book, Hacking’s introduction provides important background information as well as a contemporary context.  Newly designed, with an expanded index, this edition will be eagerly welcomed by the next generation of readers seeking to understand the history of our perspectives on science. 	https://images-na.ssl-images-amazon.com/images/I/513idQbSzHL.jpg	9780226458120	264	19	1216	4.00	19800	The Structure of Scientific Revolutions	https://www.amazon.com/Structure-Scientific-Revolutions-50th-Anniversary/dp/0226458121?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0226458121	71.36	50.0	100.0	221.36
8	0691164096	Richard P. Feynman	Paperback	"Celebrated for his brilliantly quirky insights into the physical world, Nobel laureate Richard Feynman also possessed an extraordinary talent for explaining difficult concepts to the general public. Here Feynman provides a classic and definitive introduction to QED (namely, quantum electrodynamics), that part of quantum field theory describing the interactions of light with charged particles. Using everyday language, spatial concepts, visualizations, and his renowned ""Feynman diagrams"" instead of advanced mathematics, Feynman clearly and humorously communicates both the substance and spirit of QED to the layperson. A. Zee's introduction places Feynman’s book and his seminal contribution to QED in historical context and further highlights Feynman’s uniquely appealing and illuminating style."	https://images-na.ssl-images-amazon.com/images/I/5190qOfB9rL.jpg	9780691164090	192	20	1518	4.24	14100	QED: the Strange Theory of Light and Matter	https://www.amazon.com/QED-Strange-Princeton-Science-Library/dp/0691164096?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0691164096	59.28	62.0	100.0	221.28
0	0812993012	Ed Catmull	Hardcover	From a co-founder of Pixar Animation Studios—the Academy Award–winning studio behind Coco, Inside Out, and Toy Story—comes an incisive book about creativity in business and leadership for readers of Daniel Pink, Tom Peters, and Chip and Dan Heath. NEW YORK TIMES BESTSELLER | NAMED ONE OF THE BEST BOOKS OF THE YEAR BY The Huffington Post • Financial Times • Success • Inc. • Library JournalCreativity, Inc. is a manual for anyone who strives for originality and the first-ever, all-access trip into the nerve center of Pixar Animation—into the meetings, postmortems, and “Braintrust” sessions where some of the most successful films in history are made. It is, at heart, a book about creativity—but it is also, as Pixar co-founder and president Ed Catmull writes, “an expression of the ideas that I believe make the best in us possible.” For nearly twenty years, Pixar has dominated the world of animation, producing such beloved films as the Toy Story trilogy, Monsters, Inc., Finding Nemo, The Incredibles, Up, WALL-E, and Inside Out, which have gone on to set box-office records and garner thirty Academy Awards. The joyousness of the storytelling, the inventive plots, the emotional authenticity: In some ways, Pixar movies are an object lesson in what creativity really is. Here, in this book, Catmull reveals the ideals and techniques that have made Pixar so widely admired—and so profitable. As a young man, Ed Catmull had a dream: to make the first computer-animated movie. He nurtured that dream as a Ph.D. student at the University of Utah, where many computer science pioneers got their start, and then forged a partnership with George Lucas that led, indirectly, to his co-founding Pixar in 1986. Nine years later, Toy Story was released, changing animation forever. The essential ingredient in that movie’s success—and in the thirteen movies that followed—was the unique environment that Catmull and his colleagues built at Pixar, based on leadership and management philosophies that protect the creative process and defy convention, such as: • Give a good idea to a mediocre team, and they will screw it up. But give a mediocre idea to a great team, and they will either fix it or come up with something better. • If you don’t strive to uncover what is unseen and understand its nature, you will be ill prepared to lead.  • It’s not the manager’s job to prevent risks. It’s the manager’s job to make it safe for others to take them. • The cost of preventing errors is often far greater than the cost of fixing them.  • A company’s communication structure should not mirror its organizational structure. Everybody should be able to talk to anybody.	https://images-na.ssl-images-amazon.com/images/I/41xzn-l9yPL.jpg	9780812993011	368	46	1499	4.20	46500	Creativity, Inc.	https://www.amazon.com/Creativity-Inc-Overcoming-Unseen-Inspiration/dp/0812993012?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0812993012	60.04	60.0	100.0	220.04
18	0060516402	Jim Collins	Paperback	"Drawing upon a six-year research project at the Stanford University Graduate School of Business, James C. Collins and Jerry I. Porras took eighteen truly exceptional and long-lasting companies and studied each in direct comparison to one of its top competitors. They examined the companies from their very beginnings to the present day -- as start-ups, as midsize companies, and as large corporations. Throughout, the authors asked: ""What makes the truly exceptional companies different from the comparison companies and what were the common practices these enduringly great companies followed throughout their history?"" Filled with hundreds of specific examples and organized into a coherent framework of practical concepts that can be applied by managers and entrepreneurs at all levels, Built to Last provides a master blueprint for building organizations that will prosper long into the 21st century and beyond."	https://images-na.ssl-images-amazon.com/images/I/412OMhMA%2BlL.jpg	9780060516406	368	32	1291	3.98	50300	Built to Last	https://www.amazon.com/Built-Last-Successful-Visionary-Companies/dp/0060516402?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0060516402	68.36	49.0	100.0	217.36
28	081297381X	Nassim Nicholas Taleb	Paperback	A black swan is an event, positive or negative, that is deemed improbable yet causes massive consequences. In this groundbreaking and prophetic book, Taleb shows in a playful way that Black Swan events explain almost everything about our world, and yet we—especially the experts—are blind to them. In this second edition, Taleb has added a new essay, On Robustness and Fragility, which offers tools to navigate and exploit a Black Swan world.	https://images-na.ssl-images-amazon.com/images/I/41w4yuUG1mL.jpg	9780812973815	444	32	1223	3.91	69100	The Black Swan	https://www.amazon.com/Black-Swan-Improbable-Robustness-Fragility/dp/081297381X?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=081297381X	71.08	45.5	100.0	216.58
25	9780066620992	Jim Collins	Hardcover	"The Challenge:Built to Last, the defining management study of the nineties, showed how great companies triumph over time and how long-term sustained performance can be engineered into the DNA of an enterprise from the verybeginning. But what about the company that is not born with great DNA? How can good companies, mediocre companies, even bad companies achieve enduring greatness? The Study: For years, this question preyed on the mind of Jim Collins. Are there companies that defy gravity and convert long-term mediocrity or worse into long-term superiority? And if so, what are the universal distinguishing characteristics that cause a company to go from good to great? The Standards:Using tough benchmarks, Collins and his research team identified a set of elite companies that made the leap to great results and sustained those results for at least fifteen years. How great? After the leap, the good-to-great companies generated cumulative stock returns that beat the general stock market by an average of seven times in fifteen years, better than twice the results delivered by a composite index of the world's greatest companies, including Coca-Cola, Intel, General Electric, and Merck. The Comparisons: The research team contrasted the good-to-great companies with a carefully selected set of comparison companies that failed to make the leap from good to great. What was different? Why did one set of companies become truly great performers while the other set remained only good? Over five years, the team analyzed the histories of all twenty-eight companies in the study. After sifting through mountains of data and thousands of pages of interviews, Collins and his crew discovered the key determinants of greatness -- why some companies make the leap and others don't. The Findings: The findings of the Good to Great study will surprise many readers and shed light on virtually every area of management strategy and practice. The findings include:  Level 5 Leaders: The research team was shocked to discover the type of leadership required to achieve greatness.  The Hedgehog Concept: (Simplicity within the Three Circles): To go from good to great requires transcending the curse of competence.  A Culture of Discipline: When you combine a culture of discipline with an ethic of entrepreneurship, you get the magical alchemy of great results. Technology Accelerators: Good-to-great companies think differently about the role of technology.  The Flywheel and the Doom Loop: Those who launch radical change programs and wrenching restructurings will almost certainly fail to make the leap.  “Some of the key concepts discerned in the study,” comments Jim Collins, ""fly in the face of our modern business culture and will, quite frankly, upset some people.” Perhaps, but who can afford to ignore these findings?"	https://images-na.ssl-images-amazon.com/images/I/41FNZJgQbLL.jpg	9780066620992	400	56	1424	4.07	102900	Good to Great	https://www.amazon.com/Good-Great-Some-Companies-Others/dp/0066620996?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0066620996	63.04	53.5	100.0	216.54
12	1633691780	Clayton M. Christensen	Paperback	Named one of 100 Leadership & Success Books to Read in a Lifetime by Amazon EditorsA Wall Street Journal and Businessweek bestseller. Named by Fast Company as one of the most influential leadership books in its Leadership Hall of Fame. An innovation classic. From Steve Jobs to Jeff Bezos, Clay Christensen’s work continues to underpin today’s most innovative leaders and organizations.The bestselling classic on disruptive innovation, by renowned author Clayton M. Christensen.His work is cited by the world’s best-known thought leaders, from Steve Jobs to Malcolm Gladwell. In this classic bestsellerone of the most influential business books of all timeinnovation expert Clayton Christensen shows how even the most outstanding companies can do everything rightyet still lose market leadership.Christensen explains why most companies miss out on new waves of innovation. No matter the industry, he says, a successful company with established products will get pushed aside unless managers know how and when to abandon traditional business practices.Offering both successes and failures from leading companies as a guide, The Innovator’s Dilemma gives you a set of rules for capitalizing on the phenomenon of disruptive innovation.Sharp, cogent, and provocativeand consistently noted as one of the most valuable business ideas of all timeThe Innovator’s Dilemma is the book no manager, leader, or entrepreneur should be without.	https://images-na.ssl-images-amazon.com/images/I/51Ngk5BJi1L.jpg	9781633691780	288	34	1648	3.98	31300	The Innovator's Dilemma	https://www.amazon.com/Innovators-Dilemma-Technologies-Management-Innovation/dp/1633691780?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1633691780	54.08	49.0	100.0	203.08
3	0143105132	Virgil	Paperback	From the award-winning translator of The Iliad and The Odyssey comes a brilliant new translation of Virgil's great epicFleeing the ashes of Troy, Aeneas, Achilles’ mighty foe in the Iliad, begins an incredible journey to fulfill his destiny as the founder of Rome. His voyage will take him through stormy seas, entangle him in a tragic love affair, and lure him into the world of the dead itself--all the way tormented by the vengeful Juno, Queen of the Gods. Ultimately, he reaches the promised land of Italy where, after bloody battles and with high hopes, he founds what will become the Roman empire. An unsparing portrait of a man caught between love, duty, and fate, the Aeneid redefines passion, nobility, and courage for our times. Robert Fagles, whose acclaimed translations of Homer’s Iliad and Odyssey were welcomed as major publishing events, brings the Aeneid to a new generation of readers, retaining all of the gravitas and humanity of the original Latin as well as its powerful blend of poetry and myth. Featuring an illuminating introduction to Virgil’s world by esteemed scholar Bernard Knox, this volume lends a vibrant new voice to one of the seminal literary achievements of the ancient world.For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.	https://images-na.ssl-images-amazon.com/images/I/41RFe2s3UyL.jpg	9780143105138	484	15	1525	3.83	96100	The Aeneid	https://www.amazon.com/Aeneid-Penguin-Classics-Deluxe/dp/0143105132?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0143105132	59.0	41.5	100.0	200.5
5	1603866035	Nikola Tesla	Paperback	An Unabridged Edition with All 6 Chapters to include: My Early Life - How Tesla Conceived the Rotary Magnetic Field - The Discovery of the Tesla Coil & Transformer	https://images-na.ssl-images-amazon.com/images/I/51jpD7JtFfL.jpg	9781603866033	92	40	298	4.01	4200	My Inventions: the Autobiography of Nikola Tesla	https://www.amazon.com/My-Inventions-Autobiography-Nikola-Tesla/dp/1603866035?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1603866035	100.0	50.5	41.4141414141	191.914141414
