	amazon_isbn	author	binding	description	img	isbn	page_count	percent_off	price	rating	rating_count	title	url	price_i	rating_i	rating_count_i	new_score
24	9780345384560	Karen Armstrong	Paperback	Why does God exist? How have the three dominant monotheistic religions—Judaism, Christianity, and Islam—shaped and altered the conception of God? How have these religions influenced each other? In this stunningly intelligent book, Karen Armstrong, one of Britain's foremost commentators on religious affairs, traces the history of how men and women have perceived and experienced God, from the time of Abraham to the present. The epic story begins with the Jews' gradual transformation of pagan idol worship in Babylon into true monotheism—a concept previously unknown in the world. Christianity and Islam both rose on the foundation of this revolutionary idea, but these religions refashioned 'the One God' to suit the social and political needs of their followers. From classical philosophy and medieval mysticism to the Reformation, Karen Armstrong performs the near miracle of distilling the intellectual history of monotheism into one superbly readable volume, destined to take its place as a classic.Praise for History of God“An admirable and impressive work of synthesis that will give insight and satisfaction to thousands of lay readers.”—The Washington Post Book World“A brilliantly lucid, spendidly readable book. [Karen] Armstrong has a dazzling ability: she can take a long and complex subject and reduce it to the fundamentals, without oversimplifying.”—The Sunday Times (London)“Absorbing . . . A lode of learning.”—Time“The most fascinating and learned study of the biggest wild goose chase in history—the quest for God. Karen Armstrong is a genius.”—A.N. Wilson, author of Jesus: A Life	https://images-na.ssl-images-amazon.com/images/I/41sgrXceu9L.jpg	9780345384560	496	44	1016	3.87	39800	A History of God	https://www.amazon.com/History-God-000-Year-Judaism-Christianity/dp/0345384563?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0345384563	79.36	43.5	100.0	222.86
22	0156907399	Virginia Woolf	Paperback	“Radiant as [To the Lighthouse] is in its beauty, there could never be a mistake about it: here is a novel to the last degree severe and uncompromising. I think that beyond being about the very nature of reality, it is itself a vision of reality.”—Eudora Welty, from the Introduction.The serene and maternal Mrs. Ramsay, the tragic yet absurd Mr. Ramsay, and their children and assorted guests are on holiday on the Isle of Skye. From the seemingly trivial postponement of a visit to a nearby lighthouse, Woolf constructs a remarkable, moving examination of the complex tensions and allegiances of family life and the conflict between men and women.	https://images-na.ssl-images-amazon.com/images/I/51ZtQidg%2B8L.jpg	9780156907392	209	40	894	3.77	110800	To the Lighthouse	https://www.amazon.com/Lighthouse-Virginia-Woolf/dp/0156907399?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0156907399	84.24	38.5	100.0	222.74
4	0811219496	Clarice Lispector	Paperback	A new edition of Clarice Lispector’s final masterpiece, now with a vivid introduction by Colm Tóibín. Narrated by the cosmopolitan Rodrigo S.M., this brief, strange, and haunting tale is the story of Macabéa, one of life's unfortunates. Living in the slums of Rio and eking out a poor living as a typist, Macabéa loves movies, Coca-Colas, and her rat of a boyfriend; she would like to be like Marilyn Monroe, but she is ugly, underfed, sickly and unloved. Rodrigo recoils from her wretchedness, and yet he cannot avoid the realization that for all her outward misery, Macabéa is inwardly free/She doesn't seem to know how unhappy she should be. Lispector employs her pathetic heroine against her urbane, empty narrator―edge of despair to edge of despair―and, working them like a pair of scissors, she cuts away the reader's preconceived notions about poverty, identity, love and the art of fiction. In her last book she takes readers close to the true mystery of life and leave us deep in Lispector territory indeed.	https://images-na.ssl-images-amazon.com/images/I/51xTGisRwiL.jpg	9780811219495	128	5	1230	3.98	12200	The Hour of the Star	https://www.amazon.com/Hour-Star-Second-Clarice-Lispector/dp/0811219496?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0811219496	70.8	49.0	100.0	219.8
1	0544709047	Alison Bechdel	Paperback	"A fresh and brilliantly told memoir from a cult favorite comic artist, marked by gothic twists, a family funeral home, sexual angst, and great books. This breakout book by Alison Bechdel is a darkly funny family tale, pitch-perfectly illustrated with Bechdel's sweetly gothic drawings. Like Marjane Satrapi's Persepolis, it's a story exhilaratingly suited to graphic memoir form. Meet Alison's father, a historic preservation expert and obsessive restorer of the family's Victorian home, a third-generation funeral home director, a high school English teacher, an icily distant parent, and a closeted homosexual who, as it turns out, is involved with his male students and a family babysitter. Through narrative that is alternately heartbreaking and fiercely funny, we are drawn into a daughter's complex yearning for her father. And yet, apart from assigned stints dusting caskets at the family-owned ""fun home,"" as Alison and her brothers call it, the relationship achieves its most intimate expression through the shared code of books. When Alison comes out as homosexual herself in late adolescense, the denouement is swift, graphic -- and redemptive."	https://images-na.ssl-images-amazon.com/images/I/51ocqhN1KOL.jpg	9780618871711	232	12	1495	4.09	108000	Fun Home	https://www.amazon.com/Fun-Home-Tragicomic-Alison-Bechdel/dp/0618871713?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0618871713	60.2	54.5	100.0	214.7
19	9780312420093	Susan Sontag	Paperback	"Winner of the National Book Critics' Circle Award for Criticism.One of the most highly regarded books of its kind, On Photography first appeared in 1977 and is described by its author as ""a progress of essays about the meaning and career of photographs."" It begins with the famous ""In Plato's Cave""essay, then offers five other prose meditations on this topic, and concludes with a fascinating and far-reaching ""Brief Anthology of Quotations."""	https://images-na.ssl-images-amazon.com/images/I/5167Byt8bXL.jpg	9780312420093	224	36	1150	3.80	32200	On Photography	https://www.amazon.com/Photography-Susan-Sontag/dp/0312420099?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0312420099	74.0	40.0	100.0	214.0
13	9780061787423	Louise Erdrich	Paperback	Set on and around a North Dakota Ojibwe reservation, Love Medicine—the first novel by bestselling, National Book Award-winning author Louise Erdrich—is the epic story about the intertwined fates of two families: the Kashpaws and the Lamartines.With astonishing virtuosity, each chapter draws on a range of voices to limn its tales. Black humor mingles with magic, injustice bleeds into betrayal, and through it all, bonds of love and family marry the elements into a tightly woven whole that pulses with the drama of life.Filled with humor, magic, injustice and betrayal, Erdrich blends family love and loyalty in a stunning work of dramatic fiction	https://images-na.ssl-images-amazon.com/images/I/51wI0iiWDmL.jpg	9780061787423	333	18	1397	3.99	19300	Love Medicine	https://www.amazon.com/Love-Medicine-Newly-Revised-P-S/dp/0061787426?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0061787426	64.12	49.5	100.0	213.62
15	9780385491020	Margaret Atwood	Paperback	From the #1 New York Times bestselling author of The Handmaid's TaleFrom the Booker Prize-winning author of The Blind Assassin comes a breathtaking novel about a woman grappling with the tangled knot of her life. Disturbing, hilarious, and compassionate, Cat’s Eye is the story of Elaine Risley, a controversial painter who returns to Toronto, the city of her youth, for a retrospective of her art. Engulfed by vivid images of the past, she reminisces about a trio of girls who initiated her into the fierce politics of childhood and its secret world of friendship, longing, and betrayal. Elaine must come to terms with her own identity as a daughter, a lover, an artist, and a woman—but above all she must seek release from her haunting memories.	https://images-na.ssl-images-amazon.com/images/I/51PtPRs49UL.jpg	9780385491020	480	20	1356	3.93	50800	Cat's Eye	https://www.amazon.com/Cats-Eye-Margaret-Atwood/dp/0385491026?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0385491026	65.76	46.5	100.0	212.26
6	1616955023	Edwidge Danticat	Paperback	The 20th anniversary edition of Edwidge Danticat's groundbreaking debut, now an established classic--revised and with a new introduction by the author, and including extensive bonus materialsAt the age of twelve, Sophie Caco is sent from her impoverished Haitian village to New York to be reunited with a mother she barely remembers. There she discovers secrets that no child should ever know, and a legacy of shame that can be healed only when she returns to Haiti—to the women who first reared her. What ensues is a passionate journey through a landscape charged with the supernatural and scarred by political violence. In her stunning literary debut, Danticat evokes the wonder, terror, and heartache of her native Haiti—and the enduring strength of Haiti’s women—with vibrant imagery and narrative grace that bear witness to her people’s suffering and courage.	https://images-na.ssl-images-amazon.com/images/I/51If-3nTXrL.jpg	9781616955021	288	16	1338	3.87	25200	Breathe, Eyes, Memory	https://www.amazon.com/Breath-Eyes-Memory-Edwidge-Danticat/dp/1616955023?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1616955023	66.48	43.5	100.0	209.98
17	0393321983	Patricia Highsmith	Paperback	"""For eliciting the menace that lurks in familiar surroundings, there's no one like Patricia Highsmith."" ―TimeThe world of Patricia Highsmith has always been filled with ordinary people, all of whom are capable of very ordinary crimes. This theme was present from the beginning, when her debut, Strangers on a Train, galvanized the reading public. Here we encounter Guy Haines and Charles Anthony Bruno, passengers on the same train. But while Guy is a successful architect in the midst of a divorce, Bruno turns out to be a sadistic psychopath who manipulates Guy into swapping murders with him. ""Some people are better off dead,"" Bruno remarks, ""like your wife and my father, for instance."" As Bruno carries out his twisted plan, Guy is trapped in Highsmith's perilous world, where, under the right circumstances, anybody is capable of murder.The inspiration for Alfred Hitchcock's classic 1951 film, Strangers on a Train launched Highsmith on a prolific career of noir fiction, proving her a master at depicting the unsettling forces that tremble beneath the surface of everyday contemporary life."	https://images-na.ssl-images-amazon.com/images/I/51YICz8X2yL.jpg	9780393321982	256	16	1263	3.79	14400	Strangers on a Train	https://www.amazon.com/Strangers-Train-Patricia-Highsmith/dp/0393321983?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0393321983	69.48	39.5	100.0	208.98
18	9780143037248	Rebecca Solnit	Paperback	A stimulating exploration of wandering, being lost, and the uses of the unknown from the author of Men Explain Things To MeWritten as a series of autobiographical essays, A Field Guide to Getting Lost draws on emblematic moments and relationships in Rebecca Solnit's life to explore issues of uncertainty, trust, loss, memory, desire, and place. Solnit is interested in the stories we use to navigate our way through the world, and the places we traverse, from wilderness to cities, in finding ourselves, or losing ourselves. While deeply personal, her own stories link up to larger stories, from captivity narratives of early Americans to the use of the color blue in Renaissance painting, not to mention encounters with tortoises, monks, punk rockers, mountains, deserts, and the movie Vertigo. The result is a distinctive, stimulating voyage of discovery.	https://images-na.ssl-images-amazon.com/images/I/51x3EkNKT6L.jpg	9780143037248	224	26	1335	3.99	8500	A Field Guide to Getting Lost	https://www.amazon.com/Field-Guide-Getting-Lost/dp/0143037242?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0143037242	66.6	49.5	84.8484848485	200.948484848
0	9780393346008	Adrienne Rich	Paperback	“Certain lines had become like incantations to me, words I’d chanted to myself through sorrow and confusion” ―Cheryl Strayed, Wild “The Dream of a Common Language explores the contours of a woman’s heart and mind in language for everybody―language whose plainness, laughter, questions and nobility everyone can respond to. . . . No one is writing better or more needed verse than this.”―Boston Evening Globe	https://images-na.ssl-images-amazon.com/images/I/41A-pO-ZJWL.jpg	9780393346008	96	37	1003	4.32	4100	The Dream of a Common Language	https://www.amazon.com/Dream-Common-Language-Poems-1974-1977/dp/0393346005?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0393346005	79.88	66.0	40.404040404	186.284040404
2	0743291638	Amy Hempel	Paperback	Amy Hempel is a master of the short story. This celebrated volume gathers together her complete work -- four short collections of stunning stories about marriages, minor disasters, and moments of revelation.   With her inimitable compassion and wit, Hempel introduces characters who make choices that seem inevitable, and whose longings and misgivings evoke eternal human experience.   For readers who have known Hempel's work for decades and for those who are just discovering her, this indispensable volume contains all the stories in Reasons to Live, At the Gates of the Animal Kingdom, Tumble Home, and The Dog of the Marriage. No reader of great writing should be without it.	https://images-na.ssl-images-amazon.com/images/I/41ssVBJordL.jpg	9780743291637	407	10	1710	4.26	6100	The Collected Stories of Amy Hempel	https://www.amazon.com/Collected-Stories-Amy-Hempel/dp/0743291638?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0743291638	51.6	63.0	60.6060606061	175.206060606
23	0156011468	Wislawa Szymborska	Paperback	"Described by Robert Hass as ""unquestionably one of the great living European poets"" and by Charles Simic as ""one of the finest poets living today,"" Szymborska mesmerizes her readers with poetry that captivates their minds and captures their hearts. This is the book that her many fans have been anxiously awaiting-the definitive, complete collection of poetry by the Nobel Prize-winning poet, including 164 poems in all, as well as the full text of her Nobel acceptance speech of December 7, 1996, in Stockholm. Beautifully translated by Stanislaw Bara«nczak and Clare Cavanagh, who won a 1996 PEN Translation Prize for their work, this volume is a must-have for all readers of poetry."	https://images-na.ssl-images-amazon.com/images/I/51cJ6%2BCTjVL.jpg	9780156011464	294	17	1488	4.42	2700	Poems New and Collected (Szymborska)	https://www.amazon.com/Poems-New-Collected/dp/0156011468?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0156011468	60.48	71.0	26.2626262626	157.742626263
14	0312655398	Lydia Davis	Paperback	"Lydia Davis is one of our most original and influential writers. She has been called ""an American virtuoso of the short story form"" (Salon) and ""one of the quiet giants . . . of American fiction"" (Los Angeles Times Book Review). Now, for the first time, Davis's short stories will be collected in one volume, from the groundbreaking Break It Down (1986) to the 2007 National Book Award nominee Varieties of Disturbance. The Collected Stories of Lydia Davis is an event in American letters."	https://images-na.ssl-images-amazon.com/images/I/418PY9rl4EL.jpg	9780312655396	752	25	1870	4.26	4900	Collected Stories (Lydia Davis)	https://www.amazon.com/Collected-Stories-Lydia-Davis/dp/0312655398?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0312655398	45.2	63.0	48.4848484848	156.684848485
