	amazon_isbn	author	binding	description	img	isbn	page_count	percent_off	price	rating	rating_count	title	url	price_i	rating_i	rating_count_i	new_score
4	9780807006238	James Baldwin	Paperback	#26 on The Guardian's list of 100 best nonfiction books of all time, the essays explore what it means to be Black in AmericaIn an age of Black Lives Matter, James Baldwin's essays on life in Harlem, the protest novel, movies, and African Americans abroad are as powerful today as when they were first written. With films like I Am Not Your Negro and the forthcoming If Beale Street Could Talk bringing renewed interest to Baldwin's life and work, Notes of a Native Son serves as a valuable introduction.Written during the 1940s and early 1950s, when Baldwin was only in his twenties, the essays collected in Notes of a Native Son capture a view of black life and black thought at the dawn of the civil rights movement and as the movement slowly gained strength through the words of one of the most captivating essayists and foremost intellectuals of that era. Writing as an artist, activist, and social critic, Baldwin probes the complex condition of being black in America. With a keen eye, he examines everything from the significance of the protest novel to the motives and circumstances of the many black expatriates of the time, from his home in “The Harlem Ghetto” to a sobering “Journey to Atlanta.” Notes of a Native Son inaugurated Baldwin as one of the leading interpreters of the dramatic social changes erupting in the United States in the twentieth century, and many of his observations have proven almost prophetic. His criticism on topics such as the paternalism of white progressives or on his own friend Richard Wright’s work is pointed and unabashed. He was also one of the few writing on race at the time who addressed the issue with a powerful mixture of outrage at the gross physical and political violence against black citizens and measured understanding of their oppressors, which helped awaken a white audience to the injustices under their noses. Naturally, this combination of brazen criticism and unconventional empathy for white readers won Baldwin as much condemnation as praise. Notes is the book that established Baldwin’s voice as a social critic, and it remains one of his most admired works. The essays collected here create a cohesive sketch of black America and reveal an intimate portrait of Baldwin’s own search for identity as an artist, as a black man, and as an American.	https://images-na.ssl-images-amazon.com/images/I/41OdFo54Y8L.jpg	9780807006238	208		1500	4.36	11500	Notes of a Native Son	https://www.amazon.com/Notes-Native-Son-James-Baldwin/dp/0807006238?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0807006238	60.0	68.0	100.0	228.0
26	9781400033430	Toni Morrison	Paperback	Two girls who grow up to become women. Two friends who become something worse than enemies. In this brilliantly imagined novel, Toni Morrison tells the story of Nel Wright and Sula Peace, who meet as children in the small town of Medallion, Ohio. Their devotion is fierce enough to withstand bullies and the burden of a dreadful secret. It endures even after Nel has grown up to be a pillar of the black community and Sula has become a pariah. But their friendship ends in an unforgivable betrayal—or does it end? Terrifying, comic, ribald and tragic, Sula is a work that overflows with life.	https://images-na.ssl-images-amazon.com/images/I/41M1raVXSjL.jpg	9781400033430	192	24	1141	3.89	49400	Sula	https://www.amazon.com/Sula-Toni-Morrison/dp/1400033438?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1400033438	74.36	44.5	100.0	218.86
22	0061130249	Richard Wright	Paperback	"""Superb. . . .A great American writer speaks with his own voice about matters that still resonate at the center of our lives."" -- New York Times Book ReviewRichard Wright grew up in the woods of Mississippi amid poverty, hunger, fear, and hatred. He lied, stole, and raged at those around him; at six he was a ""drunkard,"" hanging about in taverns. Surly, brutal, cold, suspicious, and self-pitying, he was surrounded on one side by whites who were either indifferent to him, pitying, or cruel, and on the other by blacks who resented anyone trying to rise above the common lot. Black Boy is Richard Wright's powerful account of his journey from innocence to experience in the Jim Crow South. It is at once an unashamed confession and a profound indictment—a poignant and disturbing record of social injustice and human suffering."	https://images-na.ssl-images-amazon.com/images/I/51s48RMlF7L.jpg	9780061130243	448	20	1359	4.05	44100	Black Boy	https://www.amazon.com/Black-Boy-Record-Childhood-Youth/dp/0061130249?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0061130249	65.64	52.5	100.0	218.14
23	1400033411	Toni Morrison	Paperback	Nominated as one of America’s best-loved novels by PBS’s The Great American ReadStaring unflinchingly into the abyss of slavery, this spellbinding novel transforms history into a story as powerful as Exodus and as intimate as a lullaby. Sethe, its protagonist, was born a slave and escaped to Ohio, but eighteen years later she is still not free. She has too many memories of Sweet Home, the beautiful farm where so many hideous things happened. And Sethe’s new home is haunted by the ghost of her baby, who died nameless and whose tombstone is engraved with a single word: Beloved. Filled with bitter poetry and suspense as taut as a rope, Beloved is a towering achievement.	https://images-na.ssl-images-amazon.com/images/I/41Rdzbiqh7L.jpg	9781400033416	321	32	1087	3.80	276300	Beloved	https://www.amazon.com/Beloved-Toni-Morrison/dp/1400033411?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1400033411	76.52	40.0	100.0	216.52
24	0307278441	Toni Morrison	Paperback	Pecola Breedlove, a young black girl, prays every day for beauty. Mocked by other children for the dark skin, curly hair, and brown eyes that set her apart, she yearns for normalcy, for the blond hair and blue eyes that she believes will allow her to finally fit in.Yet as her dream grows more fervent, her life slowly starts to disintegrate in the face of adversity and strife. A powerful examination of our obsession with beauty and conformity, Toni Morrison’s virtuosic first novel asks powerful questions about race, class, and gender with the subtlety and grace that have always characterized her writing.	https://images-na.ssl-images-amazon.com/images/I/413-xT0izBL.jpg	9780307278449	224	10	1346	4.00	135700	The Bluest Eye	https://www.amazon.com/Bluest-Eye-Vintage-International/dp/0307278441?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0307278441	66.16	50.0	100.0	216.16
16	0679764089	Langston Hughes	Paperback	"""The ultimate book for both the dabbler and serious scholar--. [Hughes] is sumptuous and sharp, playful and sparse, grounded in an earthy music--. This book is a glorious revelation.""--Boston GlobeSpanning five decades and comprising 868 poems (nearly 300 of which have never before appeared in book form), this magnificent volume is the definitive sampling of a writer who has been called the poet laureate of African America--and perhaps our greatest popular poet since Walt Whitman.  Here, for the first time, are all the poems that Langston Hughes published during his lifetime, arranged in the general order in which he wrote them and annotated by Arnold Rampersad and David Roessel.Alongside such famous works as ""The Negro Speaks of Rivers"" and Montage of a Dream Deferred, The Collected Poems includes the author's lesser-known verse for children; topical poems distributed through the Associated Negro Press; and poems such as ""Goodbye Christ"" that were once suppressed.  Lyrical and pungent, passionate and polemical, the result is a treasure of a book, the essential collection of a poet whose words have entered our common language."	https://images-na.ssl-images-amazon.com/images/I/51ItnRKEb5L.jpg	9780679764083	736	15	1781	4.33	15200	The Collected Poems of Langston Hughes	https://www.amazon.com/Collected-Langston-Hughes-Vintage-Classics/dp/0679764089?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679764089	48.76	66.5	100.0	215.26
12	9780679732761	Ralph Ellison	Paperback	"A milestone in American literature--a book that has continued to engage readers since its appearance in 1952. Nominated as one of America’s best-loved novels by PBS’s The Great American ReadA first novel by an unknown writer, it remained on the bestseller list for sixteen weeks, won the National Book Award for fiction, and established Ralph Ellison as one of the key writers of the century. The nameless narrator of the novel describes growing up in a black community in the South, attending a Negro college from which he is expelled, moving to New York and becoming the chief spokesman of the Harlem branch of ""the Brotherhood"", and retreating amid violence and confusion to the basement lair of the Invisible Man he imagines himself to be. The book is a passionate and witty tour de force of style, strongly influenced by T.S. Eliot's The Waste Land, Joyce, and Dostoevsky."	https://images-na.ssl-images-amazon.com/images/I/41eE7vXMHML.jpg	9780679732761	581	20	1279	3.85	142000	Invisible Man	https://www.amazon.com/Invisible-Man-Ralph-Ellison/dp/0679732764?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679732764	68.84	42.5	100.0	211.34
20	0062748203	Zora Neale Hurston	Hardcover	"New York Times Bestseller • Amazon's Best History Book of the Year 201 • TIME Magazine’s Best Nonfiction Book of 2018 • New York Public Library’s Best Book of 2018 • NPR’s Book Concierge Best Book of 2018 • Economist Book of the Year • SELF.com’s Best Books of 2018 • Audible’s Best of the Year • BookRiot’s Best Audio Books of 2018 • The Atlantic’s Books Briefing: History, Reconsidered • Atlanta Journal Constitution, Best Southern Books 2018  • The Christian Science Monitor’s Best Books 2018 • Barnes & Noble’s Best Books of the Year “A profound impact on Hurston’s literary legacy.”—New York Times“One of the greatest writers of our time.”—Toni Morrison“Zora Neale Hurston’s genius has once again produced a Maestrapiece.”—Alice WalkerA major literary event: a newly published work from the author of the American classic Their Eyes Were Watching God, with a foreword from Pulitzer Prize-winning author Alice Walker, brilliantly illuminates the horror and injustices of slavery as it tells the true story of one of the last-known survivors of the Atlantic slave trade—abducted from Africa on the last ""Black Cargo"" ship to arrive in the United States.In 1927, Zora Neale Hurston went to Plateau, Alabama, just outside Mobile, to interview eighty-six-year-old Cudjo Lewis. Of the millions of men, women, and children transported from Africa to America as slaves, Cudjo was then the only person alive to tell the story of this integral part of the nation’s history. Hurston was there to record Cudjo’s firsthand account of the raid that led to his capture and bondage fifty years after the Atlantic slave trade was outlawed in the United States.In 1931, Hurston returned to Plateau, the African-centric community three miles from Mobile founded by Cudjo and other former slaves from his ship. Spending more than three months there, she talked in depth with Cudjo about the details of his life. During those weeks, the young writer and the elderly formerly enslaved man ate peaches and watermelon that grew in the backyard and talked about Cudjo’s past—memories from his childhood in Africa, the horrors of being captured and held in a barracoon for selection by American slavers, the harrowing experience of the Middle Passage packed with more than 100 other souls aboard the Clotilda, and the years he spent in slavery until the end of the Civil War.Based on those interviews, featuring Cudjo’s unique vernacular, and written from Hurston’s perspective with the compassion and singular style that have made her one of the preeminent American authors of the twentieth-century, Barracoon masterfully illustrates the tragedy of slavery and of one life forever defined by it. Offering insight into the pernicious legacy that continues to haunt us all, black and white, this poignant and powerful work is an invaluable contribution to our shared history and culture."	https://images-na.ssl-images-amazon.com/images/I/51RD7cKm8pL.jpg	9780062748201	208	32	1699	4.06	10300	Barracoon	https://www.amazon.com/Barracoon-Story-Last-Black-Cargo/dp/0062748203?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0062748203	52.04	53.0	100.0	205.04
19	0061120065	Zora Neale Hurston	Paperback	A PBS Great American Read Top 100 Pick“A deeply soulful novel that comprehends love and cruelty, and separates the big people from the small of heart, without ever losing sympathy for those unfortunates who don’t know how to live properly.” —Zadie SmithOne of the most important and enduring books of the twentieth century, Their Eyes Were Watching God brings to life a Southern love story with the wit and pathos found only in the writing of Zora Neale Hurston. Out of print for almost thirty years—due largely to initial audiences’ rejection of its strong black female protagonist—Hurston’s classic has since its 1978 reissue become perhaps the most widely read and highly acclaimed novel in the canon of African-American literature.	https://images-na.ssl-images-amazon.com/images/I/51B22z%2B84KL.jpg	9780061120060	219	10	1619	3.90	227200	Their Eyes Were Watching God	https://www.amazon.com/Their-Eyes-Were-Watching-God/dp/0061120065?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0061120065	55.24	45.0	100.0	200.24
9	0446603775	Octavia E. Butler	Paperback	Sci Fi, Fantasy Fiction book. Part of a Trilogy.	https://images-na.ssl-images-amazon.com/images/I/31VF%2BYS9tgL.jpg	9780446603775	256		2046	4.11	22100	Dawn	https://www.amazon.com/Dawn-Octavia-Butler/dp/B0072Q1ORS?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0072Q1ORS	38.16	55.5	100.0	193.66
17	067972818X	Langston Hughes	Paperback	"With the publication of his first book of poems, The Weary Blues, in 1926, Langston Hughes electrified readers and launched a renaissance in black writing in America.  The poems Hughes wrote celebrated the experience of invisible men and women: of slaves who ""rushed the boots of Washington""; of musicians on Lenox Avenue; of the poor and the lovesick; of losers in ""the raffle of night.""  They conveyed that experience in a voice that blended the spoken with the sung, that turned poetic lines into the phrases of jazz and blues, and that ripped through the curtain separating high from popular culture.  They spanned the range from the lyric to the polemic, ringing out ""wonder and pain and terror-- and the marrow of the bone of life.""The poems in this collection were chosen by Hughes himself shortly before his death in 1967 and represent work from his entire career, including ""The Negro Speaks of Rivers,"" ""The Weary Blues,"" ""Still Here,"" ""Song for a Dark Girl,"" ""Montage of a Dream Deferred,"" and ""Refugee in America.""  It gives us a poet of extraordinary range, directness, and stylistic virtuosity."	https://images-na.ssl-images-amazon.com/images/I/513KbIkinQL.jpg	9780679728184	320	17	1330	4.30	6200	Selected Poems	https://www.amazon.com/Selected-Poems-Langston-Hughes-Collection/dp/067972818X?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=067972818X	66.8	65.0	61.6161616162	193.416161616
18	9780679728177	Langston Hughes	Paperback	In these acrid and poignant stories, Hughes depicted black people colliding--sometimes humorously, more often tragically--with whites in the 1920s and '30s.	https://images-na.ssl-images-amazon.com/images/I/41glAmuUIkL.jpg	9780679728177	272	21	1265	4.42	3600	The Ways of White Folks	https://www.amazon.com/Ways-White-Folks-Stories-Classics/dp/0679728171?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679728171	69.4	71.0	35.3535353535	175.753535354
5	068818474X	Leroi Jones	Paperback	"""The path the slave took to 'citizenship' is what I want to look at. And I make my analogy through the slave citizen's music -- through the music that is most closely associated with him: blues and a later, but parallel development, jazz... [If] the Negro represents, or is symbolic of, something in and about the nature of American culture, this certainly should be revealed by his characteristic music.""So says Amiri Baraka in the Introduction to Blues People, his classic work on the place of jazz and blues in American social, musical, economic, and cultural history. From the music of African slaves in the United States through the music scene of the 1960's, Baraka traces the influence of what he calls ""negro music"" on white America -- not only in the context of music and pop culture but also in terms of the values and perspectives passed on through the music. In tracing the music, he brilliantly illuminates the influence of African Americans on American culture and history."	https://images-na.ssl-images-amazon.com/images/I/61rBClZyzCL.jpg	9780688184742	256	38	998	4.13	1800	Blues People: Negro Music in White America	https://www.amazon.com/Blues-People-Negro-Music-America/dp/068818474X?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=068818474X	80.08	56.5	17.1717171717	153.751717172
11	0684856573	W. E. Burghardt Du Bois	Paperback	The pioneering work in the study of the role of Black Americans during Reconstruction by the most influential Black intellectual of his time.This pioneering work was the first full-length study of the role black Americans played in the crucial period after the Civil War, when the slaves had been freed and the attempt was made to reconstruct American society. Hailed at the time, Black Reconstruction in America 1860â€“1880 has justly been called a classic.	https://images-na.ssl-images-amazon.com/images/I/514zolvAQfL.jpg	9780684856575	768	14	1895	4.41	1900	Black Reconstruction in America 1860-1880	https://www.amazon.com/Black-Reconstruction-America-1860-1880-Burghardt/dp/0684856573?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0684856573	44.2	70.5	18.1818181818	132.881818182
6	0802124682	Amiri Baraka	Paperback	One of the New York Times Book Review's 100 Notable BooksWITH AN APPENDIX OF NEVER-BEFORE-PUBLISHED WORKFusing the personal and the political in high-voltage verse, Amiri Baraka was one of the preeminent literary innovators of the past century. This volume comprises the fullest spectrum of his rousing, revolutionary poems, from his first collection to unpublished pieces composed during his final years.Throughout Barakaâ€™s career as a prolific writer in several genres (also published under the name LeRoi Jones), he was vehemently outspoken against oppression of African American citizens, and he radically altered the discourse surrounding racial inequality. His legacy in world literature is matched by his widespread influence as an activist and cultural leader. Praised for its lyricism and introspection, his early poetry emerged from the Beat generation, while his later writing is marked by the Black Arts Movement's intensely rebellious fervor and subversive ideology. All along, his primary focus was on how to live and love in the present moment despite the enduring difficulties of human history.	https://images-na.ssl-images-amazon.com/images/I/51SYYjdoD%2BL.jpg	9780802124685	624	32	1359	4.25	100	S O S: Poems 1961-2013	https://www.amazon.com/S-Poems-1961-2013-Amiri-Baraka/dp/0802124682?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0802124682	65.64	62.5	0.0	128.14
13	0375707549	Ralph Ellison	Paperback	"NATIONAL BESTSELLER""[A]n extraordinary book, a work of staggering virtuosity. With its publication, a giant world of literature has just grown twice as tall.""--NewsdayFrom Ralph Ellison--author of the classic novel of African-American experience, Invisible Man--the long-awaited second novel. Here is the master of American vernacular--the rhythms of jazz and gospel and ordinary speech--at the height of his powers, telling a powerful, evocative tale of a prodigal of the twentieth century. ""Tell me what happened while there's still time,"" demands the dying Senator Adam Sunraider to the itinerate Negro preacher whom he calls Daddy Hickman. As a young man, Sunraider was Bliss, an orphan taken in by Hickman and raised to be a preacher like himself. Bliss's history encompasses the joys of young southern boyhood; bucolic days as a filmmaker, lovemaking in a field in the Oklahoma sun. And behind it all lies a mystery: how did this chosen child become the man who would deny everything to achieve his goals? Brilliantly crafted, moving, wise, Juneteenth is the work of an American master."	https://images-na.ssl-images-amazon.com/images/I/51R-GQBcRBL.jpg	9780375707544	400	20	1357	3.62	1100	Juneteenth	https://www.amazon.com/Juneteenth-Novel-Ralph-Ellison/dp/0375707549?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0375707549	65.72	31.0	10.101010101	106.821010101
