	amazon_isbn	author	binding	description	img	isbn	page_count	percent_off	price	rating	rating_count	title	url	price_i	rating_i	rating_count_i	new_score
14	9780811875448	Paul Rand	Paperback	One of the seminal texts of graphic design, Paul Rand's Thoughts on Design is now back in print for the first time since the 1970s. Writing at the height of his career, Rand articulated in his slender volume the pioneering vision that all design should seamlessly integrate form and function. This facsimile edition preserves Rand's original 1947 essay with the adjustments he made to its text and imagery for a revised printing in 1970, and adds only an informative and inspiring new foreword by design luminary Michael Bierut. As relevant today as it was when first published, this classic treatise is an indispensable addition to the library of every designer.	https://images-na.ssl-images-amazon.com/images/I/51HJZGDDRWL.jpg	9780811875448	96	7	1847	4.09	600	Thoughts on Design	https://www.amazon.com/Thoughts-Design-Paul-Rand/dp/081187544X?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=081187544X	46.12	54.5	5.05050505051	105.670505051
26	9780231158381	Jeanne Liedtka	Hardcover	"Jeanne Liedtka and Tim Ogilvie educate readers in one of the hottest trends in business: ""design thinking,"" or the ability to turn abstract ideas into practical applications for maximal business growth. Liedtka and Ogilvie cover the mind-set, techniques, and vocabulary of design thinking, unpack the mysterious connection between design and growth, and teach managers in a straightforward way how to exploit design's exciting potential. Exemplified by Apple and the success of its elegant products and cultivated by high-profile design firms such as IDEO, design thinking unlocks creative right-brain capabilities to solve a range of problems. This approach has become a necessary component of successful business practice, helping managers turn abstract concepts into everyday tools that grow business while minimizing risk."	https://images-na.ssl-images-amazon.com/images/I/418kKWRN1wL.jpg	9780231158381	248	40	1808	3.97	600	Designing for Growth	https://www.amazon.com/Designing-Growth-Thinking-Managers-Publishing/dp/0231158386?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0231158386	47.68	48.5	5.05050505051	101.230505051
3	1616890363	Kimberly Elam	Paperback	At last, a mathematical explanation of how art works presented in a manner we can all understand. Kimberly Elam takes the reader on a geometrical journey, lending insight and coherence to the design process by exploring the visual relationships that have foundations in mathematics as well as the essential qualities of life. Geometry of Design takes a close look at a broad range of twentieth-century examples of design, architecture, and illustration (from the Barcelona chair to the paintings of Georges Seurat, from the Braun hand blender to the Conico kettle), revealing underlying geometric structures in their compositions. Explanations and techniques of visual analysis make the inherent mathematical relationships evident and a must-have for anyone involved in art, design, or architecture graphic arts. The book focuses not only on the classic systems of proportioning, such as the golden section and root rectangles, but also on less well known proportioning systems such as the Fibonacci Series. Through detailed diagrams these geometric systems are brought to life giving an effective insight into the design process.	https://images-na.ssl-images-amazon.com/images/I/41IBwFQKu7L.jpg	9781616890360	144	19	2032	4.09	500	Geometry of Design	https://www.amazon.com/Geometry-Design-Revised-Updated-Briefs/dp/1616890363?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1616890363	38.72	54.5	4.0404040404	97.2604040404
4	1581153104		Paperback	With input from a diverse range of industry experts/designers, theorists, critics, historians, and curators, this anthology is the first to focus exclusively on the history of industrial design. This pioneering guide traces the entire history of industrial design, industrialization, and mass production from 1850 until today. Sixty comprehensive essays written by designers, theorists, advertisers, historians, and curators detail the most crucial movements, issues, and accomplishments of industrial design. They combine news reports on the very first design workshops, aesthetic manifestos, lectures, and more from the biggest names in the field: William Morris, Henry Dreyfuss, and Victor Papanek, to name only a few. The Industrial Design Reader is an excellent resource for educators, students, and practicing designers. • Features design from not only theoretical and aesthetic perspectives, but also from a socio-political point of view, with texts from Karl Marx, Ralph Nader, and others • Copublished with the Design Management Institute, which will actively promote the book to its membershipAllworth Press, an imprint of Skyhorse Publishing, publishes a broad range of books on the visual and performing arts, with emphasis on the business of art. Our titles cover subjects such as graphic design, theater, branding, fine art, photography, interior design, writing, acting, film, how to start careers, business and legal forms, business practices, and more. While we don't aspire to publish a New York Times bestseller or a national bestseller, we are deeply committed to quality books that help creative professionals succeed and thrive. We often publish in areas overlooked by other publishers and welcome the author whose expertise can help our audience of readers.	https://images-na.ssl-images-amazon.com/images/I/41OK1bOC%2BpL.jpg	9781581153101	256	10	1792	3.87	100	The Industrial Design Reader	https://www.amazon.com/Industrial-Design-Reader-Carma-Gorman/dp/1581153104?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1581153104	48.32	43.5	0.0	91.82
13	9781616893323	Ellen Lupton	Paperback	Our bestselling introduction to graphic design is now available in a revised and updated edition In Graphic Design The New Basics bestselling author Ellen Lupton Thinking with Type Type on Screen and design educator Jennifer Cole Phillips explain the key concepts of visual language that inform any work of design from logo or letterhead to a complex website Through visual demonstrations and concise commentary students and professionals explore the formal elements of twodimensional design such as point line plane scale hierarchy layers and transparency This revised edition replaces sixty-four pages of the original publication with new content including new chapters on visualizing data typography modes of representation and Gestalt principles and adds sixteen pages of new student and professional work covering such topics as working with grids and designing with color	https://images-na.ssl-images-amazon.com/images/I/51176rX4F7L.jpg	9781616893323	264	32	2367	3.98	1600	Graphic Design: The New Basics	https://www.amazon.com/Graphic-Design-Basics-Ellen-Lupton/dp/161689332X?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=161689332X	25.32	49.0	15.1515151515	89.4715151515
33	9780520243835	Rudolf Arnheim	Paperback	Since its publication fifty years ago, this work has established itself as a classic. It casts the visual process in psychological terms and describes the creative way one's eye organizes visual material according to specific psychological premises. In 1974 this book was revised and expanded, and since then it has continued to burnish Rudolf Arnheim's reputation as a groundbreaking theoretician in the fields of art and psychology.	https://images-na.ssl-images-amazon.com/images/I/41fF3YY7JKL.jpg	9780520243835	518	12	2914	4.06	2800	Art and Visual Perception	https://www.amazon.com/Art-Visual-Perception-Psychology-Creative/dp/0520243838?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0520243838	3.44	53.0	27.2727272727	83.7127272727
22	1118772059	Philip B. Meggs	Hardcover	The bestselling graphic design reference, updated for the digital age Meggs' History of Graphic Design is the industry's unparalleled, award-winning reference. With over 1,400 high-quality images throughout, this visually stunning text guides you through a saga of artistic innovators, breakthrough technologies, and groundbreaking developments that define the graphic design field. The initial publication of this book was heralded as a publishing landmark, and author Philip B. Meggs is credited with significantly shaping the academic field of graphic design. Meggs presents compelling, comprehensive information enclosed in an exquisite visual format. The text includes classic topics such as the invention of writing and alphabets, the origins of printing and typography, and the advent of postmodern design. This new sixth edition has also been updated to provide:  The latest key developments in web, multimedia, and interactive design Expanded coverage of design in Asia and the Middle East Emerging design trends and technologies Timelines framed in a broader historical context to help you better understand the evolution of contemporary graphic design Extensive ancillary materials including an instructor's manual, expanded image identification banks, flashcards, and quizzes  You can't master a field without knowing the history. Meggs' History of Graphic Design presents an all-inclusive, visually spectacular arrangement of graphic design knowledge for students and professionals. Learn the milestones, developments, and pioneers of the trade so that you can shape the future. 	https://images-na.ssl-images-amazon.com/images/I/41JlJquSHAL.jpg	9781118772058	704	50	4750	4.13	2500	Meggs' History of Graphic Design	https://www.amazon.com/Meggs-History-Graphic-Design-Philip/dp/1118772059?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1118772059	0.0	56.5	24.2424242424	80.7424242424
11	1616890304	Lois Weinthal	Paperback	Interior design, as a relatively young discipline within the academic world of design, has historically been interpreted as an extension of other fine arts. Narratives exist, but they all too often treat interior design as a function of architecture or display rather than experience. An independent interior design theory is virtually nonexistent. Professor Lois Weinthal envisions a future where interior design is treated with parity to architecture and industrial design, a future with a new interior. A reader for architects and interior designers, Weinthal has carefully curated a collection of forty-eight essays that will form the foundation of interior design theory and shape future interior space. Her introductory essays illuminate each source, prefacing and directing discussion of the material as it relates to interior design theory. Alluding to Le Corbusier s classic text, she has organized this material into a framework that inspires conversation, marking a break with the past and forming a new vocabulary for the discourse. Contributions to the book s eight sections include essays by David Batchelor, Aaron Betsky, Petra Blaisse, Andrew Blauvelt, Beatriz Colomina, Le Corbusier, Robin Evans, Adolf Loos, Ellen Lupton, Charlotte Perkins Gilman, Michel Serres, Henry Urbach, Wim Wenders, and Mark Wigley.	https://images-na.ssl-images-amazon.com/images/I/51WzUawOuSL.jpg	9781616890308	648	29	3569	4.54	0	Toward a New Interior	https://www.amazon.com/Toward-New-Interior-Lois-Weinthal/dp/1616890304?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1616890304	0.0	77.0	0.0	77.0
10	1609018389	Karl Aspelund	Paperback	"Karl Aspelund takes readers on a guided tour of seven stages of design, from Inspiration, Identification, Conceptualization, Exploration/Refinement, Definition/Modeling, Communication and Production. New cumulative storyboards of three different types of designs (graphics, clothing, and web design) progress through each stage to show how each setp is implemented in practical application. ""Perspectives"" features highlight individual designers and artists, and end-of-chapter exercises help transform design projects to reality. New to This Edition:New cumulative storyboards in each chapter provide a variety of examples to show how designs progress through each stage in the design process to arrive at a final product Added coverage of globalization, sustainability, and collaborative teamworkNew ""Perspectives"" features with additional design fields and real-life artists and designersThoroughly updated illustrations"	https://images-na.ssl-images-amazon.com/images/I/51P0%2BmrY5TL.jpg	9781609018382	304		9000	4.27	0	The Design Process	https://www.amazon.com/Design-Process-Karl-Aspelund/dp/1609018389?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1609018389	0.0	63.5	0.0	63.5
19	9781585679942	Milton Glaser	Hardcover	A deeply personal collection of illustrations and other creative pieces by a noted logo creator features works that represent a range of subject matter tackled at various points in his career and offers insight into his perspectives about how art enables greater world understanding. 17,500 first printing.	https://images-na.ssl-images-amazon.com/images/I/416cX22vpAL.jpg	9781585679942	208	7	4193	4.17	100	Drawing is Thinking	https://www.amazon.com/Drawing-Thinking-Milton-Glaser/dp/1585679941?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1585679941	0.0	58.5	0.0	58.5
32	184407353X	Stuart Walker	Paperback	To advance the subject of design one has to engage in the activity of designing. Sustainable by Design offers a compelling and innovative, design-centred approach that explores both the meaning and practice of sustainable design. Walker explores the design process in the context of sustainability, and challenges conventional ways of defining, designing and producing functional objects. He discusses the personal design process, tacit knowledge, ephemeral design, experimental design, and the relationship between intellectual design criteria, physical expression and aesthetic experience. This book will introduce vital concepts to students and will inspire designers by providing a well-articulated basis for understanding the complexity and potential of sustainable design, and extolling the contribution of design to the creation of a more meaningful material culture.	https://images-na.ssl-images-amazon.com/images/I/41gCiPCG1rL.jpg	9781844073535	244	50	2548	3.79	0	Sustainable By Design: Explanations in Theory and Practice	https://www.amazon.com/Sustainable-Design-Explorations-Theory-Practice/dp/184407353X?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=184407353X	18.08	39.5	0.0	57.58
21	0471284920	Philip B. Meggs	Paperback	Type and Image The Language of Graphic Design Philip B. Meggs What is the essence of graphic design? How do graphic designers solve problems, organize space, and imbue their work with those visual and symbolic qualities that enable it to convey visual and verbal information with expression and clarity? The extraordinary flowering of graphic design in our time, as a potent means for communication and a major component of our visual culture, increases the need for designers, clients, and students to comprehend its nature. In this lively and lavishly illustrated book, the author reveals the very essence of graphic design. The elements that combine to form a design-- sings, symbols, words, pictures, and supporting forms--are analyzed and explained. Graphic design's ability to function as language, and the innovative ways that designers combine words and pictures, are discussed. While all visual arts share common spatial properties, the author demonstrates that graphic space has unique characteristics that are determined by its communicative function. Graphic designs can have visual and symbolic properties which empower them to communicate with deep expression and meaning. The author defines this property as graphic resonance and explains how it occurs. After defining design as a problem-solving process, a model for this process is developed and illustrated by an in-depth analysis of actual case histories. This book will provide insight and inspiration for everyone who is interested or involved in graphic communications. While most materials about form and meaning in design have a European origin, this volume is based on the dynamic and expressive graphic design of America. The reader will find inspiration, hundreds of exciting examples by many of America's outstanding graphic designers, and keen insights in Type and Image.	https://images-na.ssl-images-amazon.com/images/I/51qC8ehpgLL.jpg	9780471284925	208	44	4500	4.02	100	Type and Image	https://www.amazon.com/Type-Image-Language-Graphic-Design/dp/0471284920?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0471284920	0.0	51.0	0.0	51.0
8	9780857858399		Paperback	Design as Future-Making brings together leading international designers, scholars, and critics to address ways in which design is shaping the future. The contributors share an understanding of design as a practice that, with its focus on innovation and newness, is a natural ally of futurity. Ultimately, the choices made by designers are understood here as choices about the kind of world we want to live in. Design as Future-Making locates design in a space of creative and critical reflection, examining the expanding nature of practice in fields such as biomedicine, sustainability, digital crafting, fashion, architecture, urbanism, and design activism. The authors contextualize design and its affects within issues of social justice, environmental health, political agency, education, and the right to pleasure and play. Collectively, they make the case that, as an integrated mode of thought and action, design is intrinsically social and deeply political.	https://images-na.ssl-images-amazon.com/images/I/51ebdhiqcQL.jpg	9780857858399	256	26	2965	3.90	0	Design as Future-Making	https://www.amazon.com/Design-as-Future-Making-Susan-Yelavich/dp/0857858394?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0857858394	1.4	45.0	0.0	46.4
7	9781847882363		Paperback	Design Studies: A Reader is the ideal entry point for any student who wants to understand the many complex roles of design - as process, product, function, symbol, and use. Reflecting the diverse range of perspectives on design, the reader brings together over seventy key texts. The essays are presented in themed sections covering history, methods, theory, visuality, identity, consumption, labor, industrialization, new technology, sustainability, and globalization. Each section is separately introduced and each concludes with a guide to further reading. In addition, a final section of specially commissioned essays analyzes ten seminal designs of the twentieth century, from Helvetica to the cell phone. Bringing together the best classic and contemporary writing, Design Studies: A Reader will be invaluable to all students of Design as well as to students of Architecture, Art, Material Culture, and Sociology. Authors include: Theodor Adorno, Arjun Appadurai, Reyner Banham, Jean Baudrillard, Zygmunt Bauman, Pierre Bourdieu, Cheryl Buckley, Michel de Certeau, Margaret Crawford, Arthur C Danto, Adrian Forty, Michel Foucault, Buckminster Fuller, Paul du Gay, Erving Goffman, Donna Haraway, Dick Hebdige, John Chris Jones, Guy Julier, Naomi Klein, Ezio Manzini, Victor Margolin, Karl Marx, Daniel Miller, Victor Papanek, Nikolaus Pevsner, John Styles, and John Walker.	https://images-na.ssl-images-amazon.com/images/I/511iI1mqgPL.jpg	9781847882363	608	5	3795	3.91	0	Design Studies: A Reader	https://www.amazon.com/Design-Studies-Reader-Hazel-Clark/dp/1847882366?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1847882366	0.0	45.5	0.0	45.5
30	006154356X	Paola Antonelli	Hardcover	100% NEW. Will ship same day ordered! :)	https://images-na.ssl-images-amazon.com/images/I/512msuJqaJL.jpg	9780061543562	209	46	5350	3.88	100	Humble Masterpieces: 100 Everyday Marvels of Design	https://www.amazon.com/Humble-Masterpieces-Everyday-Marvels-Design/dp/006154356X?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=006154356X	0.0	44.0	0.0	44.0
